cycle_id,ts,sim,code,name,decision,reason,price,change_rate,amount,adx,tick_power,posts,unique_posters,posts_per_poster,avg_posts,buzz_ratio,total_likes,likes_per_post,sov,z_posters,z_sov,z_likes,ignition,hype_score,fact_score,z_hype,d_sov,d_hype,accel,accel_d1,hist_missing,hist_days_ago,ignition4
14894096,2026-08-21 14:53:33,sim12,134790,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,018670,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,011090,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,001525,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,001770,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,084680,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,079550,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,006110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,003010,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,007810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,003160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,077500,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,058730,,skip,pb2_thin_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,025560,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,322000,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,002995,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,005690,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,000150,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,005950,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,009420,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,014160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,085620,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,009830,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,035720,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,062040,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,010060,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,475150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,120110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,484870,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,006340,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,020150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,353200,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,336260,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894096,2026-08-21 14:53:33,sim12,105840,,skip,pb2_thin_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,014990,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,001210,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,032830,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,015260,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,047400,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,005935,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,02826K,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,000810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,017670,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,001020,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,001420,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,028260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,0120G0,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,192080,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,084870,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,214330,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,128940,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,475560,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,181710,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,086790,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,192820,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,011090,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,005930,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,000760,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,008260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,003535,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,465770,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,001510,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,134790,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,018670,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,001770,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,084680,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,079550,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,006110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,003010,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,007810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,003160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,058730,,skip,pb2_thin_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,025560,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,077500,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,002995,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,005690,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,005950,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,322000,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,009420,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,000150,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,009830,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,014160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,062040,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,475150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,010060,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,484870,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,035720,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,006340,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,020150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,120110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,085620,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,336260,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,000990,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894097,2026-08-21 14:55:35,sim12,105840,,skip,pb2_thin_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,014990,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001210,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,032830,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,015260,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,047400,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,02826K,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,005935,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,000810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,017670,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,028260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001020,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,0120G0,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001420,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,084870,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,192080,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,214330,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,128940,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,475560,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,086790,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,181710,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,192820,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,005930,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,000760,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,008260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001510,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,003530,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,034730,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,134790,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,005880,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001525,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,001770,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,084680,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,079550,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,006110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,007810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,003010,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,003160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,025560,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,077500,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,058730,,skip,pb2_thin_liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,014160,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,002995,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,005690,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,322000,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,009420,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,000150,,skip,pb2_no_inst_buying,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,005950,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,009830,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,062040,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,009190,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,475150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,484870,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,006340,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,085620,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,035720,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,020150,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,120110,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,000990,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,336260,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894098,2026-08-21 14:57:37,sim12,353200,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,014990,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,001210,,skip,avoid_frgn_hold_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,015260,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,032830,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,02826K,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,005935,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,047400,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,017670,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,000810,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,028260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,001020,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,214330,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,0120G0,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,192080,,skip,avoid_amount_dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,001420,,skip,avoid_deadcat,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,084870,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,475560,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,181710,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,128940,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,086790,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,008260,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,192820,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,000760,,skip,avoid_frgn_sell_20d,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,001510,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,005930,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,003535,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
14894099,2026-08-21 14:59:34,sim12,465770,,skip,pb2_not_crashed,,,,,,,,,,,,,,,,,,,,,,,,,,,
